"i","j","G_mu_hat","G_mu_true","n_ave"
9,28,0.177972562218345,0.19527054562269,100
10,28,0.205441542534168,0.226942836694957,100
11,28,0.232288266115149,0.258136113873317,100
12,28,0.258373017143563,0.288663667060244,100
13,28,0.283550785928607,0.318335846109582,100
14,28,0.307675492202355,0.346961900170276,100
15,28,0.330604796539228,0.374351891970775,100
16,28,0.352204901430145,0.400318661172115,100
17,28,0.372354441203199,0.424679809899521,100
18,28,0.390946565157048,0.447259682952286,100
19,28,0.407888737900676,0.467891315000154,100
20,28,0.423100482602978,0.486418317305736,100
21,28,0.436509955031918,0.502696677163996,100
22,28,0.448050532671404,0.516596444312547,100
23,28,0.457658397368522,0.528003280024809,100
24,28,0.465271513499576,0.53681984643037,100
25,28,0.470829771231764,0.542967015785507,100
26,28,0.474275686134155,0.54638488190871,100
27,28,0.475555067211171,0.547033558763515,100
28,28,0.474617430280349,0.544893754171339,100
29,28,0.471416463070217,0.539967109824858,100
30,28,0.465911330770739,0.532276302098549,100
31,28,0.458069841569398,0.521864901566543,100
32,28,0.447874282998,0.508796992586306,100
33,28,0.435329975730198,0.493156557737088,100
34,28,0.420475362385472,0.475046635261673,100
35,28,0.40339117747208,0.454588260897262,100
36,28,0.384205617727734,0.431919208546502,100
37,28,0.36309303212078,0.407192547085875,100
38,28,0.340265465871299,0.380575033192065,100
39,28,0.315958647314523,0.352245362348305,100
40,28,0.290415593346594,0.32239230213699,100
41,28,0.263871238543517,0.291212733502836,100
42,28,0.236540501866911,0.258909626858477,100
43,28,0.20861071088635,0.225689980684182,100
44,28,0.180238031316478,0.191762750633868,100
45,28,0.151546855574304,0.157336797096059,100
46,28,0.122630973871662,0.122618878672762,100
47,28,0.0935555883834337,0.0878117181397906,100
48,28,0.0643596177496565,0.0531121661537338,100
49,28,0.0350581084907607,0.0187094862947027,100
50,28,0.00564482131971953,-0.0152162169929572,100
1,29,-0.0669302987267698,-0.0700422119563469,100
2,29,-0.0395636817509385,-0.0427965914358076,100
3,29,-0.0120728229624475,-0.0147520428062108,100
4,29,0.0155193977982615,0.0140096300589659,100
5,29,0.043177459587306,0.0433934018043764,100
6,29,0.0708519700541386,0.0732911091134699,100
7,29,0.0984789835422126,0.103581754553155,100
8,29,0.125979950440273,0.134132031483534,100
9,29,0.153262310440039,0.164797067213782,100
10,29,0.180220686664139,0.195421378048187,100
11,29,0.206738623726122,0.225840026408352,100
12,29,0.232690842534143,0.25587996689362,100
13,29,0.257946014395904,0.285361565004871,100
14,29,0.28237000851423,0.314100269357017,100
15,29,0.305829385287692,0.341908415589307,100
16,29,0.32819463828066,0.368597137891822,100
17,29,0.349342499439396,0.393978362138429,100
18,29,0.369156720327203,0.417866853082227,100
19,29,0.38752720608536,0.440082286954208,100
20,29,0.404348051525376,0.460451320128372,100
21,29,0.419515565422703,0.478809624288355,100
22,29,0.432927433724919,0.495003858756687,100
23,29,0.444483661499806,0.508893551325692,100
24,29,0.454089075381607,0.52035286004923,100
25,29,0.461656411402879,0.529272190000696,100
26,29,0.46710875685766,0.535559640951736,100
27,29,0.470380470507047,0.539142264248738,100
28,29,0.471416463070217,0.539967109824858,100
29,29,0.470170522296583,0.538002047243814,100
30,29,0.466603920493489,0.53323634788237,100
31,29,0.460685702940288,0.525681018772304,100
32,29,0.452395779495803,0.515368882187215,100
33,29,0.441731222516499,0.502354398719869,100
34,29,0.428715074835424,0.48671323529563,100
35,29,0.413405739783538,0.468541583249973,100
36,29,0.395904149358775,0.447955235206137,100
37,29,0.376355946255439,0.425088432967378,100
38,29,0.354947114997646,0.400092501933255,100
39,29,0.331893469800395,0.373134290610208,100
40,29,0.307426250898479,0.34439443656643,100
41,29,0.281776947324853,0.314065482636919,100
42,29,0.255164105959161,0.282349869278973,100
43,29,0.227783722486663,0.249457830679409,100
44,29,0.199803520339459,0.215605223496504,100
45,29,0.171360509946742,0.181011317962795,100
46,29,0.142560840256963,0.145896581467126,100
47,29,0.113481008932615,0.110480484670107,100
48,29,0.0841697884819946,0.074979359688395,100
49,29,0.0546505642656721,0.0396043389185364,100
50,29,0.0249240377408564,0.00455940167653532,100
1,30,-0.0817015563546632,-0.08402549812913,100
2,30,-0.055921130212759,-0.0592151141932826,100
3,30,-0.0299410566503513,-0.0335510505455579,100
4,30,-0.00377473619962129,-0.00708440326777284,100
5,30,0.0225529619222987,0.0201199950993872,100
6,30,0.0490043428540255,0.0479832066019474,100
7,30,0.0755280452287283,0.0764120511194951,100
8,30,0.102058817082941,0.105299209422731,100
9,30,0.128517934353136,0.13452356980919,100
10,30,0.154814216536566,0.163950818161947,100
11,30,0.180845554534407,0.193434267334943,100
12,30,0.206500867074734,0.222815917871456,100
13,30,0.231662414216824,0.251927738271084,100
14,30,0.256208354792342,0.280593149395832,100
15,30,0.280015289494626,0.308628694205206,100
16,30,0.302960320036834,0.335845870888113,100
17,30,0.324922031172114,0.362053104665668,100
18,30,0.345779962317474,0.387057831118835,100
19,30,0.365412661358561,0.410668661887123,100
20,30,0.383695149897733,0.432697602022043,100
21,30,0.400497206116782,0.452962287187325,100
22,30,0.415683888258322,0.471288208295408,100
23,30,0.429119007406194,0.487510891066945,100
24,30,0.440671045767767,0.501477998399996,100
25,30,0.450219884803413,0.513051324332954,100
26,30,0.457662265009943,0.522108649767328,100
27,30,0.462914398371761,0.528545431962682,100
28,30,0.465911330770739,0.532276302098549,100
29,30,0.466603920493489,0.53323634788237,100
30,30,0.464955134402763,0.531382161227381,100
31,30,0.460937547403357,0.526692634383339,100
32,30,0.454533532743246,0.519169491524359,100
33,30,0.445738831442541,0.5088375466262,100
34,30,0.434569157441777,0.495744682441088,100
35,30,0.421068408921918,0.479961549440221,100
36,30,0.405316193824086,0.461580987679768,100
37,30,0.38743211416981,0.44071717859226,100
38,30,0.367574870596086,0.41750453764933,100
39,30,0.345935658981088,0.39209636262274,100
40,30,0.322726993498408,0.36466325573019,100
41,30,0.298169277919109,0.335391341235545,100
42,30,0.272477701323437,0.304480303029113,100
43,30,0.245851419650144,0.272141269297046,100
44,30,0.218465952299798,0.238594573559938,100
45,30,0.190468771317066,0.204067423086047,100
46,30,0.16197748209169,0.168791506937959,100
47,30,0.133079830639403,0.133000576673947,100
48,30,0.103834901898046,0.096928032985493,100
49,30,0.0742751234089084,0.0608045513070364,100
50,30,0.0444089147578531,0.0248557786874408,100
1,31,-0.0954766802616872,-0.0970930530211307,100
2,31,-0.0713644710550279,-0.074722183517975,100
3,31,-0.0469837635984661,-0.0514567963836104,100
4,31,-0.0223388764554991,-0.0273182983181013,100
5,31,0.002555697657448,-0.00234210863523046,100
6,31,0.027673811594836,0.0234215367408291,100
7,31,0.0529766458248381,0.0499070212826555,100
8,31,0.0784122693769668,0.0770330381175092,100
9,31,0.103915823643416,0.104702544727213,100
10,31,0.129410295349574,0.132802988043656,100
11,31,0.154807789050694,0.161206801541541,100
12,31,0.180011188788637,0.18977217153236,100
13,31,0.204916093195493,0.218344065490132,100
14,31,0.22941286521094,0.24675551095964,100
15,31,0.253388510441032,0.274829109479891,100
16,31,0.276727915212344,0.302378766064795,100
17,31,0.299313875660844,0.329211611181834,100
18,31,0.321025525352418,0.35513008891521,100
19,31,0.34173532265123,0.37993418214495,100
20,31,0.361305565863194,0.403423743163538,100
21,31,0.379586099979,0.425400896225925,100
22,31,0.396415009420927,0.445672477118557,100
23,31,0.411623372351302,0.46405247396175,100
24,31,0.425043712468198,0.480364433142179,100
25,31,0.436520217810012,0.494443794514649,100
26,31,0.445917903153835,0.506140120811971,100
27,31,0.453128199265191,0.515319187547501,100
28,31,0.458069841569397,0.521864901566543,100
29,31,0.460685702940288,0.525681018772304,100
30,31,0.460937547403357,0.526692634383339,100
31,31,0.458801108970464,0.524847422329028,100
32,31,0.454263464293236,0.520116604007761,100
33,31,0.447323718686743,0.512495630563469,100
34,31,0.437996931866231,0.502004567019072,100
35,31,0.426320220805234,0.488688170975988,100
36,31,0.412359254233765,0.472615663079114,100
37,31,0.396213052993352,0.453880190987388,100
38,31,0.378015275849063,0.432597993110637,100
39,31,0.357931012481536,0.408907272803991,100
40,31,0.336149291412577,0.38296679798292,100
41,31,0.312872608836804,0.354954245168805,100
42,31,0.288305383525066,0.325064310734104,100
43,31,0.262643184024661,0.293506615529498,100
44,31,0.236064009501783,0.260503432090008,100
45,31,0.208722162249398,0.2262872661864,100
46,31,0.180744632199621,0.191098326572682,100
47,31,0.152229576762862,0.155181918348037,100
48,31,0.123246416015999,0.118785796378188,100
49,31,0.0938371665291848,0.0821575156915465,100
50,31,0.064018779568948,0.0455418156726513,100
1,32,-0.108239003311922,-0.109233425093242,100
2,32,-0.0858538130017362,-0.0892759849564351,100
3,32,-0.0631384996126948,-0.0683969353282805,100
4,32,-0.0400888483788681,-0.0465894453544612,100
5,32,-0.0167094200677176,-0.0238607333891018,100
6,32,0.00698486342882104,-0.000233281953313545,100
7,32,0.0309675253091148,0.024254190935736,100
8,32,0.0551998595280188,0.0495460246163551,100
9,32,0.079630837561737,0.0755691891671936,100
10,32,0.104197580984032,0.102233151201354,100
11,32,0.128826320728545,0.129430039261239,100
12,32,0.15343372873186,0.157035111187765,100
13,32,0.17792848901962,0.184907520962593,100
14,32,0.202212929411981,0.212891377667329,100
15,32,0.226184418048155,0.240817084446197,100
16,32,0.249736058920902,0.268502940774219,100
17,32,0.272756120149477,0.295756986994359,100
18,32,0.295125785058347,0.322379066063547,100
19,32,0.316715352001038,0.348163073803292,100
20,32,0.337379843368282,0.372899365744026,100
21,32,0.356955790706452,0.396377285934862,100
22,32,0.375261275737475,0.418387780906028,100
23,32,0.392100751295054,0.438726060355175,100
24,32,0.407274721067864,0.457194265107803,100
25,32,0.420592505642955,0.473604102493255,100
26,32,0.431884920069291,0.487779409488834,100
27,32,0.441013515746493,0.499558604813382,100
28,32,0.447874282998,0.508796992586306,100
29,32,0.452395779495802,0.515368882187215,100
30,32,0.454533532743244,0.519169491524359,100
31,32,0.454263464293235,0.520116604007761,100
32,32,0.451576825946868,0.518151953077849,100
33,32,0.446478107637876,0.513242312107744,100
34,32,0.438986142262654,0.505380271815902,100
35,32,0.429137620006374,0.494584691928801,100
36,32,0.416991614955145,0.480900818649276,100
37,32,0.402633532123736,0.464400064440585,100
38,32,0.386177053365199,0.445179451652112,100
39,32,0.367763129715819,0.423360726512177,100
40,32,0.347555737648454,0.39908915491885,100
41,32,0.325734833756858,0.372532016194948,100
42,32,0.302487515923558,0.343876815464785,100
43,32,0.277998670889831,0.313329239488157,100
44,32,0.252442309322876,0.281110884586456,100
45,32,0.225974445311636,0.247456788657929,100
46,32,0.198727938372831,0.212612802151642,100
47,32,0.170809347234621,0.176832835208455,100
48,32,0.142297631072332,0.140376019945915,100
49,32,0.113244465413353,0.103503828035521,100
50,32,0.0836759487450057,0.0664771842772595,100
1,33,-0.119990999040828,-0.120447401192478,100
2,33,-0.0993677129541554,-0.10284884911247,100
3,33,-0.078360298801429,-0.0843149587570833,100
4,33,-0.0569567113269846,-0.0648125170042287,100
5,33,-0.0351522118203821,-0.0443221600881858,100
6,33,-0.0129510294009169,-0.0228399692168515,100
7,33,0.00963228857192329,-0.000378823145465281,100
8,33,0.0325719695240704,0.0230305187181728,100
9,33,0.0558306275065516,0.0473386248342955,100
10,33,0.0793593976760613,0.0724769091977276,100
11,33,0.103098532277299,0.0983574707372346,100
12,33,0.126978354679786,0.124873261882996,100
13,33,0.150920441933927,0.151898588449435,100
14,33,0.174838860272583,0.17928993763972,100
15,33,0.198641169885987,0.206887125669178,100
16,33,0.222228752953442,0.234514751311907,100
17,33,0.245495907165594,0.26198393668055,100
18,33,0.26832726378367,0.289094331832868,100
19,33,0.290593572643793,0.315636355435657,100
20,33,0.312146707273827,0.341393639776163,100
21,33,0.332815605522228,0.36614564495657,100
22,33,0.352405335607616,0.389670404193701,100
23,33,0.370701152223593,0.411747359820729,100
24,33,0.387478140614036,0.432160247888136,100
25,33,0.402515156370623,0.450699988215172,100
26,33,0.41561001869051,0.467167536368424,100
27,33,0.426592191799942,0.481376654347625,100
28,33,0.435329975730198,0.493156557737088,100
29,33,0.441731222516498,0.502354398719869,100
30,33,0.445738831442542,0.5088375466262,100
31,33,0.447323718686742,0.512495630563469,100
32,33,0.446478107637875,0.513242312107744,100
33,33,0.443211075495528,0.511016759973873,100
34,33,0.437546970591928,0.505784802961513,100
35,33,0.429526200713314,0.497539742230391,100
36,33,0.41920729486501,0.486302809015846,100
37,33,0.40666904882645,0.472123259176734,100
38,33,0.392011788193505,0.455078101390088,100
39,33,0.375357111352645,0.435271461286073,100
40,33,0.356845784864141,0.412833589267721,100
41,33,0.336633738553181,0.387919525097704,100
42,33,0.31488638142966,0.360707437475958,100
43,33,0.291771734998522,0.331396661697368,100
44,33,0.267453096108571,0.300205462992215,100
45,33,0.242082016867979,0.267368557243374,100
46,33,0.215792297155734,0.233134424379988,100
47,33,0.188695476786163,0.197762452811229,100
48,33,0.160878077835358,0.161519955738518,100
49,33,0.13240064919897,0.124679102031841,100
50,33,0.103298522303477,0.0875138055471007,100
1,34,-0.130755481025232,-0.130747235428817,100
2,34,-0.111905063108396,-0.115426891389478,100
3,34,-0.0926242962861931,-0.0991702542624691,100
4,34,-0.0728941480814661,-0.0819199512479812,100
5,34,-0.0527013950139918,-0.0636320295046713,100
6,34,-0.0320403216514466,-0.0442778964215346,100
7,34,-0.0109141938553122,-0.023846021610667,100
8,34,0.0106636249397635,-0.00234336884206869,100
9,34,0.0326689977242896,0.0202034695955239,100
10,34,0.0550667978992883,0.0437474589075524,100
11,34,0.0778111115486785,0.0682206458848808,100
12,34,0.100845772862371,0.0935340333843439,100
13,34,0.124105119846967,0.119577811902847,100
14,34,0.147514815498146,0.146221949218164,100
15,34,0.170992482571416,0.173317133304872,100
16,34,0.194447745995215,0.200696058026938,100
17,34,0.217781152796258,0.228175035549857,100
18,34,0.240881510850698,0.255555914093212,100
19,34,0.263621601010854,0.282628274643667,100
20,34,0.285852965950232,0.30917187564833,100
21,34,0.30740133581394,0.334959310582466,100
22,34,0.328064820154777,0.359758839699614,100
23,34,0.347616875213577,0.383337354283727,100
24,34,0.365815044259142,0.405463429380079,100
25,34,0.382414745158346,0.425910419322368,100
26,34,0.397185545399056,0.444459549424786,100
27,34,0.409926249800567,0.460902956986018,100
28,34,0.420475362385471,0.475046635261673,100
