date,sh600588_daily,sh601360_daily,sh688030_daily,sh688036_daily,sh688039_daily,sh688051_daily,sh688058_daily,sh688060_daily,sh688061_daily,sh688078_daily,sh688080_daily,sh688083_daily,sh688088_daily,sh688090_daily,sh688095_daily,sh688100_daily,sh688109_daily,sh688111_daily,sh688118_daily,sh688152_daily,sh688158_daily,sh688169_daily,sh688188_daily,sh688228_daily,sh688500_daily,sh688568_daily,sh688579_daily,sh688588_daily,sh688589_daily,sh688618_daily,sh688777_daily,sz000004_daily,sz000009_daily,sz000034_daily,sz000063_daily,sz000066_daily,sz000070_daily,sz000158_daily,sz000409_daily,sz000503_daily,sz000938_daily,sz000977_daily,sz300002_daily,sz300018_daily,sz300020_daily,sz300025_daily,sz300036_daily,sz300042_daily,sz300044_daily,sz300047_daily,sz300050_daily,sz300051_daily,sz300061_daily,sz300074_daily,sz300075_daily,sz300078_daily,sz300096_daily,sz300098_daily,sz300130_daily
2023-04-21,1276.57,32.85,23.99,106.0,62.21,38.39,75.43,57.64,80.13,45.55,64.39,293.56,34.65,26.88,154.79,27.82,36.46,450.72,26.01,183.89,22.71,442.75,259.98,52.96,28.87,84.56,16.81,16.03,46.76,93.85,94.7,78.7,110.34,91.6,636.62,144.19,32.15,21.81,19.81,105.98,229.97,292.06,187.85,38.41,56.71,75.88,117.7,94.89,29.5,39.17,35.71,64.94,37.12,53.1,207.95,67.26,32.28,55.88,109.85
2023-04-24,1239.68,34.08,23.24,108.47,62.67,36.96,72.98,58.36,77.18,44.69,64.88,274.37,34.57,26.2,152.84,27.85,37.16,442.87,25.39,177.24,22.37,430.02,253.79,51.71,28.62,83.11,16.59,16.29,47.09,97.99,92.51,80.56,107.91,91.04,662.04,143.26,32.82,21.54,20.19,107.25,235.49,312.26,194.81,37.89,57.26,79.54,115.56,92.66,29.35,39.01,35.71,65.95,39.86,52.43,219.9,66.49,31.97,55.57,111.91
2023-04-25,1211.73,36.38,22.44,105.37,59.02,35.54,69.54,55.91,72.68,42.45,61.84,269.54,32.92,25.5,146.85,29.29,30.99,448.5,24.58,174.54,21.71,427.43,259.76,49.94,28.13,81.92,15.76,15.58,44.36,106.94,91.39,76.54,104.88,89.67,642.19,138.86,30.72,21.07,19.76,103.65,229.26,312.92,215.83,36.83,58.15,80.58,113.26,89.35,28.43,38.17,34.13,64.88,39.59,50.82,224.9,64.46,31.2,53.88,110.42
2023-04-28,1207.82,32.82,22.34,112.73,57.58,35.79,75.57,56.64,69.65,44.89,71.64,274.76,36.26,28.03,243.54,30.97,35.71,442.87,25.67,179.92,19.77,428.69,278.03,48.4,21.59,81.82,16.29,16.0,45.48,96.22,97.11,78.18,107.81,83.24,620.08,134.34,29.26,20.45,20.14,104.33,209.66,273.06,212.28,40.79,64.82,88.45,113.53,89.7,29.19,41.21,34.55,69.91,40.4,55.25,179.67,62.94,32.8,54.03,126.72
2023-05-08,1190.49,31.22,22.33,119.45,56.58,34.77,85.08,55.23,66.78,45.29,63.42,295.32,34.51,28.15,212.11,29.43,35.55,442.67,24.72,182.0,19.37,428.09,284.27,48.76,14.99,82.05,18.4,15.77,42.31,92.35,98.64,79.52,109.13,83.71,600.59,134.11,24.63,21.28,20.09,113.28,205.91,253.93,205.79,40.86,68.18,77.08,111.28,83.27,29.96,43.52,34.8,69.28,39.0,55.52,215.68,66.24,34.7,54.95,146.64
2023-05-09,1173.73,32.85,21.85,123.27,55.78,35.0,84.2,55.27,65.01,45.18,61.02,270.4,34.72,27.56,223.71,28.17,35.29,448.06,23.72,179.3,19.14,430.44,278.69,47.86,14.07,78.32,17.83,15.79,40.82,88.77,100.66,75.57,106.6,82.8,577.26,132.03,23.93,20.8,19.55,114.35,202.87,256.85,185.69,40.2,70.25,75.17,109.3,81.04,29.57,43.05,33.63,67.71,37.93,54.31,207.66,63.2,33.57,54.49,160.6
2023-05-10,1166.46,31.84,21.69,126.19,56.44,34.07,83.29,54.97,65.3,44.82,60.52,277.17,36.32,27.56,229.74,28.62,37.92,422.05,23.96,175.59,19.19,450.47,294.93,48.17,14.6,76.96,16.55,15.79,40.98,88.81,99.72,76.09,109.53,81.23,559.16,130.17,24.0,20.66,19.6,117.94,196.92,239.71,178.88,41.05,67.08,77.4,109.14,82.82,29.04,42.89,33.96,66.64,38.25,54.04,209.49,62.94,33.82,54.18,163.72
2023-05-11,1153.05,30.23,21.65,120.91,57.02,33.64,84.4,55.72,65.68,44.32,58.49,272.13,37.53,27.49,226.65,28.6,43.7,422.36,23.96,172.0,18.81,446.18,287.71,47.22,15.03,74.73,16.1,15.73,41.21,88.98,98.84,79.0,109.43,79.39,551.5,129.71,23.72,20.33,19.6,118.72,191.62,234.79,182.9,41.45,66.19,81.77,108.07,88.49,29.65,42.68,34.46,69.15,38.84,55.12,199.01,62.43,33.67,54.8,156.84
2023-05-12,1131.75,30.63,21.55,118.93,60.47,33.92,83.16,54.75,63.96,43.6,58.39,271.4,36.7,27.38,215.51,28.36,41.73,417.8,24.1,173.11,18.56,444.01,282.76,46.84,15.08,73.48,16.08,15.82,40.61,87.55,95.55,79.37,110.04,79.32,540.53,127.16,23.2,20.09,19.32,120.86,188.36,235.92,171.93,40.99,63.92,79.07,107.16,85.05,28.66,42.45,33.79,68.15,37.82,54.71,190.5,61.04,33.21,53.42,157.34
2023-05-15,1150.81,31.06,21.59,119.97,56.25,33.32,78.57,54.52,64.43,44.27,57.9,270.47,35.1,28.84,213.66,28.23,40.91,417.52,23.48,174.99,18.64,450.95,285.2,47.56,15.24,73.43,15.13,15.64,41.42,89.64,99.53,80.19,113.37,78.91,545.93,128.09,23.51,19.86,19.51,118.43,192.18,238.58,171.0,42.11,64.95,77.08,105.88,80.6,28.36,41.45,33.54,67.21,37.33,54.04,187.54,61.55,32.54,53.26,148.98
2023-05-17,1121.66,28.84,21.52,121.52,56.08,33.48,80.57,56.13,65.45,42.77,59.23,268.83,34.58,31.21,197.61,28.83,38.93,406.45,22.95,172.0,17.78,439.83,279.86,46.53,15.9,73.13,14.49,15.58,43.39,95.3,97.84,76.54,112.97,77.23,551.39,125.89,23.37,19.36,19.39,116.0,194.23,254.72,167.6,43.83,60.9,73.34,104.6,82.28,33.08,39.82,33.63,66.39,35.4,53.91,187.12,60.15,31.87,52.8,140.61
2023-05-18,1126.7,29.58,21.93,118.99,58.12,35.08,91.41,58.16,66.03,43.35,66.44,269.81,40.05,33.75,210.57,29.14,37.92,438.79,23.78,168.73,18.56,428.83,278.58,47.75,16.02,75.4,15.12,16.05,43.04,96.65,97.4,79.96,112.16,80.09,572.37,128.44,25.71,19.83,20.05,117.17,201.88,258.38,179.66,44.09,70.59,77.95,105.99,84.42,35.14,43.92,35.71,67.14,35.67,56.19,199.08,60.78,32.85,55.88,143.09
2023-05-19,1125.02,29.58,22.55,125.43,55.97,34.2,90.11,58.31,68.59,43.41,65.77,272.17,40.63,33.4,198.85,30.2,38.55,434.86,24.44,172.71,18.43,450.26,272.9,47.99,16.13,76.94,14.94,16.22,44.62,97.88,100.28,80.48,113.07,79.83,575.55,127.39,25.74,19.83,20.09,114.93,200.11,259.71,177.65,43.5,70.25,80.18,106.58,97.7,36.97,43.65,36.21,67.9,35.13,56.19,189.23,60.15,33.16,56.03,138.56
2023-05-23,1104.84,27.46,21.73,116.37,55.11,33.97,85.33,58.17,69.0,43.22,63.29,267.44,38.0,32.34,190.44,32.13,37.14,410.68,23.52,160.56,16.97,458.08,279.72,47.92,17.93,76.4,14.33,15.28,43.48,99.01,102.11,85.25,113.67,76.82,550.33,124.5,25.01,18.85,19.53,111.82,194.02,248.48,168.22,43.17,66.6,77.32,102.99,95.53,36.59,39.61,34.3,68.21,34.86,55.12,187.54,59.13,31.82,53.42,130.05
2023-05-24,1100.36,27.01,21.83,119.55,54.7,34.2,83.67,58.55,71.2,44.1,62.28,255.23,37.18,35.09,191.8,31.42,37.1,403.83,23.57,157.76,17.0,451.23,284.51,47.73,18.28,73.57,14.28,15.29,44.27,99.92,100.6,85.92,113.67,76.88,552.8,123.69,25.33,18.65,19.53,109.97,193.24,246.82,176.56,43.03,65.98,77.08,103.47,114.64,37.88,40.13,34.3,67.39,34.59,55.25,188.46,59.13,32.23,53.72,138.84
2023-05-25,1089.15,27.62,21.59,118.98,54.63,33.99,81.46,59.74,72.16,43.39,63.48,257.83,36.67,35.63,190.44,31.38,36.72,395.38,22.87,163.25,17.02,439.56,281.85,46.8,18.64,73.98,14.19,15.32,44.17,100.16,100.35,90.24,113.07,79.58,566.91,123.8,25.78,18.53,19.58,108.8,205.34,265.22,168.06,43.89,68.18,77.08,102.3,111.23,40.55,39.56,34.55,66.14,33.89,54.85,180.3,58.5,32.08,53.26,138.84
2023-05-26,1088.58,27.34,22.38,127.84,58.12,34.6,83.68,59.25,71.86,45.2,63.66,256.64,44.01,38.07,205.73,32.02,37.08,415.38,23.56,162.09,17.37,434.63,281.44,47.83,18.13,76.4,14.92,16.12,45.3,100.19,104.67,94.78,114.68,82.85,593.36,126.58,26.16,19.06,20.19,115.61,207.89,274.92,173.32,43.56,67.98,79.94,105.35,123.71,36.59,40.92,36.05,65.63,34.32,56.87,186.07,59.77,32.38,54.95,145.15
2023-06-28,1144.08,26.0,21.04,146.85,51.26,36.42,79.71,53.21,74.84,50.83,64.32,283.65,42.85,35.76,259.57,30.74,38.84,485.93,32.59,137.71,19.45,462.22,271.05,53.7,17.41,79.51,16.93,15.99,40.46,100.81,92.03,112.72,119.94,84.09,751.18,164.34,32.71,23.64,22.44,114.05,222.54,337.93,203.14,44.35,61.79,116.37,127.82,123.43,35.06,42.08,34.55,78.52,34.0,57.81,169.82,55.71,31.0,54.03,183.24
2023-06-29,1158.09,25.73,21.61,153.62,51.26,36.32,83.22,54.21,81.5,52.5,67.79,283.21,43.43,38.59,252.78,31.51,39.39,475.31,34.21,137.68,19.06,455.68,271.98,53.62,17.35,79.52,17.75,16.34,41.14,104.4,93.08,119.05,119.63,84.28,796.67,162.72,32.22,22.9,23.36,117.65,221.97,320.01,218.79,45.48,62.89,117.25,124.55,126.91,37.2,42.76,35.38,78.52,34.21,58.21,172.0,56.47,31.1,56.19,188.46
2023-06-30,1149.12,25.77,21.67,154.19,50.92,35.59,82.04,55.76,79.29,53.03,69.22,285.84,43.48,37.65,243.29,30.99,38.8,475.09,36.08,137.9,18.89,453.61,269.6,52.85,17.35,81.11,16.85,16.28,41.38,102.52,92.46,113.54,121.96,84.4,803.02,160.17,33.65,23.91,23.45,116.58,225.37,323.08,216.93,45.28,63.58,115.26,126.85,122.06,37.5,42.76,36.3,78.9,34.59,57.94,175.02,57.1,31.56,56.19,202.63
2023-07-03,1154.73,25.51,21.46,146.56,49.8,34.75,79.52,54.08,76.92,52.69,65.82,297.95,42.62,35.97,237.97,30.94,38.6,453.62,35.16,151.2,19.1,479.35,268.62,52.49,17.83,81.28,14.6,16.14,41.84,100.36,90.63,102.97,121.55,89.96,797.9,166.65,32.54,24.32,23.0,115.71,225.02,315.48,186.1,45.08,62.89,102.61,125.62,120.21,36.66,41.61,35.96,76.76,34.7,57.4,177.41,57.23,31.56,55.88,202.98
2023-07-04,1162.02,25.8,21.6,147.38,50.46,35.15,80.89,55.08,77.73,52.32,65.3,312.33,44.19,36.11,239.09,31.52,39.36,458.77,34.56,156.33,19.7,479.35,271.11,52.18,18.18,82.35,14.11,16.16,43.07,101.89,90.12,110.12,121.35,90.02,786.44,167.93,32.33,24.76,22.79,113.76,223.46,315.48,190.59,45.28,63.58,103.09,125.46,117.69,40.55,41.82,35.96,76.38,34.7,57.67,177.27,57.1,31.77,58.19,207.85
2023-07-05,1133.99,25.34,21.34,143.49,49.24,35.14,79.02,53.76,74.99,52.02,64.11,313.81,42.35,35.42,227.15,30.63,38.3,460.78,33.82,169.02,18.74,480.68,268.07,51.14,18.25,78.92,14.51,15.7,43.11,101.43,88.95,121.14,120.44,87.36,769.51,165.15,31.39,23.73,22.46,112.99,219.35,309.95,184.24,44.61,62.2,100.3,121.45,117.18,39.03,41.03,35.8,74.88,34.16,57.27,176.08,56.09,31.2,59.57,206.56
2023-07-06,1124.46,25.65,21.21,145.8,48.97,34.83,78.44,53.13,82.76,51.71,64.17,316.32,41.81,35.54,229.62,30.23,38.72,451.97,33.12,168.51,18.8,490.13,267.72,51.24,18.5,79.96,14.31,15.74,43.24,98.9,84.86,133.27,118.42,89.45,763.17,166.08,32.64,24.62,22.42,112.11,222.89,319.81,187.03,44.68,62.14,101.02,121.5,121.17,38.87,41.13,36.46,74.94,34.11,58.34,173.83,56.09,31.2,61.27,202.05
2023-07-07,1117.73,25.08,20.89,148.8,47.68,33.98,77.27,52.34,83.9,50.99,62.12,309.49,42.02,35.11,226.38,30.49,38.53,449.71,32.67,166.46,18.12,484.01,265.11,50.32,18.21,77.01,14.15,14.96,42.4,98.41,83.99,126.42,118.12,89.04,758.05,163.87,31.21,23.55,21.95,113.57,216.59,306.56,183.31,44.41,60.9,99.83,121.34,115.08,39.33,40.24,35.38,74.18,33.84,56.46,169.25,55.2,30.74,59.26,196.98
2023-07-10,1110.45,24.71,20.78,140.41,48.02,34.14,76.4,51.62,79.53,51.0,61.45,309.69,40.96,34.19,223.42,30.04,38.02,449.44,31.76,164.4,17.83,474.8,261.58,49.79,17.73,77.75,14.47,14.85,42.23,95.8,84.64,113.77,119.74,87.45,747.65,164.11,30.86,22.9,21.97,113.18,213.27,301.56,188.73,45.34,61.04,95.93,117.65,113.39,37.88,39.71,34.88,76.95,33.94,55.79,169.44,54.95,30.59,59.73,193.97
2023-07-11,1114.37,24.97,21.06,140.66,47.76,34.59,76.17,52.36,81.16,51.44,62.36,311.15,41.21,34.46,229.2,30.69,38.48,440.38,31.37,158.77,17.74,466.79,264.8,49.8,17.84,79.96,14.13,14.58,45.0,95.18,81.65,125.16,119.53,87.77,763.7,167.93,31.39,22.81,23.43,113.28,216.17,304.96,187.18,45.48,63.1,95.37,119.84,116.64,37.58,39.98,35.05,75.06,34.11,56.33,170.62,55.71,31.0,61.11,194.69
2023-07-12,1082.42,23.9,20.6,137.35,46.58,33.58,73.82,51.66,78.8,50.25,60.09,301.05,41.09,33.13,230.89,30.24,37.57,427.98,30.35,156.54,17.19,500.73,269.79,48.55,17.85,78.68,13.85,14.05,45.07,93.3,81.97,117.49,119.23,82.59,731.78,151.14,29.64,21.69,22.67,110.17,203.43,274.45,173.7,45.14,60.9,97.2,114.44,111.6,37.04,38.87,34.13,74.0,33.46,54.45,159.37,54.31,30.07,58.5,180.6
2023-07-13,1093.63,24.27,20.82,137.2,48.01,33.91,72.97,51.74,79.89,50.63,61.44,308.23,40.96,33.79,222.88,29.42,38.59,434.83,30.15,160.95,17.21,509.34,270.93,49.35,17.86,78.35,14.32,14.52,46.63,94.05,81.59,129.25,119.33,83.2,749.06,149.63,30.06,21.51,22.25,112.4,203.01,281.11,176.49,45.28,61.31,105.87,115.3,121.68,37.27,39.45,34.38,75.94,34.0,55.66,161.91,55.45,31.61,58.19,186.68
2023-07-14,1076.25,24.87,21.34,140.06,49.16,35.51,75.22,52.25,80.0,51.44,62.55,307.93,41.6,34.29,240.94,29.69,39.11,442.62,32.81,163.16,17.91,497.57,275.29,50.67,18.0,80.89,15.12,14.77,46.33,93.91,79.57,142.21,117.92,84.88,776.04,151.95,30.52,21.93,22.79,112.79,211.43,292.24,179.59,44.68,62.48,103.41,117.12,120.44,38.04,41.82,35.38,77.26,34.32,58.08,168.25,56.34,31.87,58.8,188.54
2023-07-17,1086.9,24.99,21.45,141.13,49.04,36.11,76.73,54.06,78.72,51.8,61.8,297.24,39.85,34.31,231.68,30.05,39.21,444.0,31.66,167.22,17.86,497.96,288.82,51.25,18.16,78.42,16.06,14.92,45.88,94.74,81.25,156.43,118.22,85.04,778.86,153.22,29.78,21.63,22.86,113.57,210.93,306.69,170.29,45.61,62.96,105.24,117.17,117.57,37.5,41.13,35.38,79.21,34.43,58.61,168.42,56.47,31.82,57.57,180.38
2023-07-18,1061.12,24.56,20.9,138.65,49.21,35.12,75.59,52.15,80.12,50.99,61.69,295.5,39.86,33.82,229.16,29.25,38.27,436.34,31.2,160.32,17.43,499.16,298.84,50.04,17.89,77.66,15.55,14.72,46.52,91.59,81.0,165.73,117.11,83.1,755.58,150.32,29.05,20.95,22.21,112.89,206.19,312.95,166.57,45.54,62.41,103.33,116.63,116.39,36.82,40.29,35.13,80.47,34.27,58.21,164.79,55.71,31.25,56.65,177.52
