date,sh600062_daily,sh600079_daily,sh600080_daily,sh600085_daily,sh600129_daily,sh600161_daily,sh600276_daily,sh688029_daily,sh688045_daily,sh688046_daily,sh688050_daily,sh688062_daily,sh688067_daily,sh688068_daily,sh688073_daily,sh688075_daily,sh688076_daily,sh688085_daily,sh688091_daily,sh688098_daily,sh688105_daily,sh688114_daily,sh688117_daily,sh688131_daily,sh688136_daily,sh688137_daily,sh688139_daily,sh688180_daily,sh688185_daily,sh688189_daily,sh688198_daily,sh688202_daily,sh688266_daily,sh688278_daily,sh688298_daily,sh688321_daily,sh688363_daily,sh688366_daily,sh688408_daily,sh688468_daily,sh688526_daily,sh688575_daily,sh688580_daily,sh688617_daily,sh688626_daily,sh688656_daily,sh688658_daily,sh688677_daily,sh688687_daily,sz000028_daily,sz000078_daily,sz000153_daily,sz000403_daily,sz000411_daily,sz000423_daily,sz000504_daily,sz000513_daily,sz000516_daily,sz000518_daily,sz000538_daily,sz000661_daily,sz000963_daily,sz300006_daily,sz300009_daily,sz300015_daily,sz300026_daily,sz300030_daily,sz300039_daily,sz300049_daily,sz300086_daily,sz300110_daily,sz300122_daily,sz300347_daily,sz300760_daily
2023-04-21,168.12,366.34,39.48,638.84,129.24,420.99,3050.11,115.0,64.14,22.8,214.86,24.65,20.13,76.49,140.5,119.32,32.28,31.28,129.5,7.96,39.33,86.01,38.99,169.51,20.71,68.5,74.68,53.57,105.72,19.77,173.32,241.96,56.07,45.2,94.61,29.52,101.33,105.59,74.31,11.23,25.6,27.23,67.49,352.15,43.12,38.13,23.41,106.0,31.09,225.21,67.0,52.91,191.84,36.54,530.05,42.37,331.95,471.36,23.51,1528.72,1281.92,523.47,27.85,215.31,1382.96,281.61,26.85,87.06,116.13,28.35,22.29,352.04,1203.25,310.41
2023-04-24,172.82,366.07,39.48,646.61,131.19,422.57,3116.5,112.81,59.77,22.41,211.64,24.48,19.8,73.4,143.54,118.8,31.61,30.78,127.1,7.78,37.79,86.79,40.16,158.97,20.92,68.38,73.76,53.95,109.96,19.8,161.97,235.96,56.31,44.61,91.78,28.76,97.76,99.63,72.39,11.22,24.89,26.52,65.92,349.73,42.64,36.89,22.94,103.9,30.05,240.14,67.41,54.23,190.24,37.33,525.3,42.72,327.79,466.93,23.26,1504.25,1271.03,516.48,28.46,214.19,1374.16,288.46,27.01,94.19,112.38,28.99,22.51,357.1,1176.46,310.41
2023-04-25,166.1,361.59,37.49,679.43,132.37,423.37,3092.65,111.82,56.25,22.0,212.33,23.91,19.05,74.7,137.39,113.44,30.5,30.85,120.19,7.55,36.74,77.0,34.85,154.48,20.16,64.72,73.86,50.04,99.57,19.02,161.92,209.69,53.71,45.18,89.62,27.59,95.64,98.18,69.81,11.1,24.39,25.41,66.56,338.8,41.11,35.47,22.47,102.0,29.16,249.45,65.97,51.48,186.32,36.22,527.41,40.88,324.46,468.26,22.76,1497.85,1259.82,515.71,27.85,206.59,1425.0,268.41,25.82,91.27,113.68,27.76,21.91,341.29,1141.16,311.67
2023-04-28,174.5,366.07,39.22,674.56,150.23,424.32,3135.84,126.9,60.3,22.49,216.17,23.31,20.31,71.45,130.0,108.79,31.01,35.7,120.83,7.86,37.16,80.14,32.17,162.67,21.13,66.03,70.09,52.78,101.23,20.63,163.87,211.07,55.77,45.63,87.18,25.3,100.17,112.51,75.93,10.97,26.02,27.2,82.34,367.07,46.22,35.86,23.23,97.77,28.9,270.29,69.46,57.95,187.92,39.19,542.92,42.75,330.65,485.08,23.93,1618.27,1284.93,527.16,29.08,204.92,1440.16,281.61,28.87,93.95,106.9,30.41,22.83,345.75,1138.65,321.12
2023-05-08,167.53,363.9,39.11,718.29,156.95,431.28,2997.9,122.01,57.8,21.58,220.08,22.32,20.95,69.17,122.42,102.0,29.45,34.0,112.41,7.82,35.31,81.55,32.71,153.34,20.25,59.72,68.9,51.6,96.07,20.4,156.27,201.92,54.46,43.85,82.06,23.97,95.71,95.56,74.33,10.56,25.04,24.86,76.52,352.73,46.15,35.17,22.35,93.41,26.36,251.99,70.89,56.46,172.72,41.05,553.36,37.97,333.61,468.7,24.1,1644.97,1276.65,525.0,28.93,191.2,1418.16,285.04,29.24,86.82,103.25,30.07,22.94,328.07,1130.64,310.04
2023-05-09,162.74,353.99,40.47,699.62,152.05,424.63,2960.52,119.96,55.42,20.8,218.24,22.11,20.32,67.27,118.55,99.1,28.84,33.18,110.42,7.79,34.28,80.62,32.27,149.35,19.61,57.0,67.62,50.7,92.28,20.04,151.27,192.96,52.5,43.73,80.13,23.16,94.93,92.85,70.91,10.22,24.4,23.73,74.82,350.36,45.46,34.93,22.16,92.55,26.01,243.67,70.07,55.66,170.57,40.86,543.76,37.72,335.55,448.78,23.68,1602.14,1262.45,526.01,28.23,189.72,1400.56,279.17,28.79,84.84,97.16,29.67,23.0,319.57,1081.82,313.19
2023-05-10,159.13,355.21,40.26,680.25,150.08,418.62,2987.59,123.09,55.29,21.11,219.58,22.45,20.36,68.11,117.31,99.03,29.42,33.21,109.16,7.74,34.71,82.33,31.92,150.1,19.52,57.27,67.79,50.86,94.26,19.77,154.58,197.38,53.08,43.72,81.02,23.22,97.43,92.73,71.76,10.33,24.74,23.66,72.96,353.17,43.83,34.91,21.96,90.59,26.0,243.55,68.64,54.57,170.01,42.15,543.24,37.83,337.21,450.11,23.34,1596.3,1273.57,526.01,28.16,188.97,1420.11,281.13,28.67,85.66,98.38,29.48,22.78,322.12,1108.23,316.41
2023-05-11,155.27,349.24,39.79,668.3,146.0,411.33,2992.74,127.5,56.75,21.3,225.19,23.43,20.75,68.61,118.08,101.29,30.09,35.35,106.23,7.72,34.3,80.88,32.0,153.36,19.46,57.3,68.01,50.57,95.47,19.57,151.65,199.32,53.0,43.46,80.44,22.86,97.38,93.74,72.26,10.33,24.65,23.51,72.77,363.35,44.94,35.38,22.06,93.11,25.98,231.53,68.84,54.63,169.13,41.52,521.09,38.35,337.58,438.16,23.6,1583.23,1267.66,521.44,28.31,189.53,1409.85,281.61,28.71,84.72,98.96,29.53,22.78,319.19,1127.64,313.03
2023-05-12,156.78,346.26,39.58,669.0,150.38,407.85,2933.44,127.5,56.33,20.64,224.7,23.32,21.59,68.78,115.35,100.98,29.54,34.7,107.56,7.72,34.01,77.81,31.7,146.01,19.34,56.26,67.83,51.27,93.93,19.54,156.85,194.21,51.77,43.23,79.13,22.53,95.75,93.04,70.28,10.29,25.19,23.31,71.84,354.3,44.39,34.86,22.26,92.87,26.1,232.86,69.25,54.86,168.09,42.53,537.12,37.97,337.21,441.26,23.34,1593.24,1286.35,513.04,28.23,189.16,1403.0,286.53,28.67,88.93,99.86,30.26,22.67,312.82,1117.0,315.86
2023-05-15,157.2,351.14,39.17,679.43,153.67,406.11,3057.85,127.96,55.8,21.05,225.29,23.58,23.66,69.19,122.82,101.79,30.23,35.4,110.85,7.76,34.35,76.28,34.53,149.0,19.51,57.9,66.43,51.89,94.92,19.94,156.09,200.63,51.8,43.57,80.18,22.7,97.55,93.92,72.65,10.57,24.65,23.31,70.98,358.31,44.45,35.6,24.52,94.35,26.38,235.65,68.84,55.03,168.25,42.94,520.56,38.49,336.2,442.59,23.34,1605.48,1327.91,525.0,28.23,191.01,1435.27,282.6,29.33,87.06,103.54,30.56,22.67,320.81,1159.56,319.1
2023-05-17,162.99,340.83,39.11,679.55,172.1,411.65,3126.17,130.58,59.55,20.88,221.58,23.41,23.2,69.03,127.36,101.9,30.74,36.36,111.44,7.82,34.59,76.63,33.74,142.26,19.84,56.02,63.43,51.89,95.0,20.52,152.71,192.21,54.04,43.66,79.82,22.9,96.41,92.1,71.49,10.51,24.58,24.45,72.55,374.22,44.49,36.72,25.55,98.36,28.63,241.68,68.84,57.03,167.69,42.4,515.6,38.45,341.09,423.11,23.34,1597.97,1363.72,527.29,28.39,191.2,1428.91,289.97,29.28,93.02,104.91,30.61,22.94,319.02,1129.89,318.7
2023-05-18,161.99,341.65,38.85,677.23,177.3,427.8,3095.23,128.12,58.74,20.44,220.4,23.45,24.32,68.54,123.99,101.07,31.23,36.57,114.59,7.8,34.15,73.14,35.29,140.17,19.76,55.5,62.79,50.33,93.38,20.35,150.92,192.93,53.36,42.38,77.7,22.89,95.02,93.29,69.26,10.42,24.28,24.35,72.0,372.43,43.51,36.6,25.83,96.63,27.83,247.62,68.64,56.69,169.53,42.59,514.02,38.56,335.92,422.67,23.43,1588.23,1350.55,526.01,28.08,189.9,1441.62,294.88,29.33,91.03,109.13,30.51,22.89,312.78,1118.63,316.55
2023-05-19,160.89,354.94,38.96,687.67,186.15,435.08,3166.78,132.31,60.91,20.76,219.86,23.7,23.53,69.38,124.61,101.84,31.0,36.4,116.67,7.84,34.23,73.4,37.08,139.8,19.93,58.14,62.03,49.26,94.99,20.38,151.44,196.86,54.56,43.27,79.26,23.25,93.48,94.15,70.6,10.7,24.58,24.68,76.21,394.22,43.85,36.75,25.41,98.26,28.34,249.04,68.43,56.98,171.45,42.18,535.01,38.24,339.61,428.42,23.43,1579.07,1345.58,530.34,28.31,192.93,1447.0,306.68,29.45,89.98,109.24,30.8,23.0,315.88,1121.0,320.25
2023-05-23,162.15,343.0,40.37,680.13,194.03,428.27,3164.84,127.86,62.46,21.3,220.76,24.71,23.15,71.83,129.66,104.02,35.79,36.77,115.1,7.86,34.63,73.58,38.15,142.54,20.52,58.34,63.92,50.82,100.37,20.79,159.33,199.81,56.7,44.72,80.77,23.39,94.49,95.47,72.83,10.86,24.84,25.54,75.47,389.42,45.23,37.11,27.95,98.22,28.78,236.15,67.82,58.01,172.33,42.34,520.35,38.56,350.05,428.87,23.68,1591.36,1339.67,549.54,28.7,193.5,1432.33,305.21,29.74,95.59,110.36,31.98,23.16,317.24,1105.36,320.59
2023-05-24,156.7,334.59,39.79,656.82,183.9,427.48,3091.36,129.26,61.3,21.73,220.41,23.85,22.99,69.46,128.84,102.05,35.34,36.05,116.19,7.85,34.69,75.2,37.89,142.56,20.29,57.5,62.05,49.19,96.73,20.9,156.45,197.94,59.36,44.21,79.6,23.12,93.02,93.39,81.51,10.8,24.32,25.47,75.07,384.57,44.9,37.11,26.44,96.95,27.97,235.36,67.61,57.49,170.65,41.36,506.32,38.14,349.22,423.56,23.34,1558.51,1320.82,547.38,28.46,191.41,1408.87,298.82,29.74,92.78,107.04,30.85,22.78,311.16,1101.6,321.22
2023-05-25,155.94,330.52,39.17,667.26,186.06,425.27,3097.81,127.77,63.0,21.63,217.6,23.45,22.83,68.33,124.02,101.38,34.99,36.09,113.75,7.89,34.08,78.7,39.22,140.86,20.27,57.65,62.16,49.2,94.45,20.49,156.96,197.77,57.23,44.59,78.78,22.97,92.19,93.68,83.56,10.64,24.3,25.54,75.08,384.66,44.26,36.98,26.1,97.04,27.45,234.36,68.02,56.69,169.93,40.76,505.47,37.72,345.53,419.57,23.09,1542.8,1316.4,538.1,28.08,189.7,1381.98,296.85,29.28,91.62,105.31,30.56,22.51,309.29,1086.7,324.01
2023-05-26,157.79,347.21,39.9,697.99,204.68,430.97,3119.72,129.67,64.66,21.12,217.22,24.02,22.64,67.32,119.43,101.31,33.75,38.32,115.83,7.92,34.3,78.15,38.47,141.15,20.68,57.3,62.41,48.6,93.05,20.76,154.36,193.41,55.92,45.91,79.14,23.33,91.43,94.22,78.74,10.88,24.26,25.76,77.08,386.81,44.93,37.17,26.71,96.45,27.73,244.5,69.05,57.89,176.08,41.49,516.97,41.5,363.82,426.21,23.51,1572.22,1308.35,540.51,28.62,194.26,1377.58,302.75,29.78,93.15,108.48,30.95,23.05,310.14,1038.38,326.74
2023-06-28,142.92,356.34,37.91,647.07,181.92,419.25,2988.42,113.47,54.98,19.5,210.43,20.9,21.42,65.31,100.06,106.69,36.17,31.25,106.54,7.45,32.04,88.79,41.8,111.2,18.45,50.41,51.58,37.65,81.22,18.08,146.28,165.6,46.45,45.19,69.71,22.01,89.64,81.0,83.27,9.63,22.7,27.16,73.13,369.15,44.05,35.35,22.4,80.64,28.6,225.25,64.74,54.39,163.13,37.49,528.02,40.5,363.54,370.0,21.08,1480.24,1071.1,554.15,25.86,188.18,1208.97,263.92,29.9,79.96,75.6,29.13,21.53,281.58,807.42,313.12
2023-06-29,143.43,365.35,38.17,653.11,185.27,435.4,3043.4,115.43,55.63,19.3,209.94,21.12,22.05,65.67,99.62,100.61,37.02,31.59,109.4,7.55,31.24,88.33,41.47,112.09,18.46,51.07,52.01,37.94,79.83,18.29,142.99,163.98,45.95,45.19,69.97,22.14,89.95,83.39,83.19,9.74,23.7,26.8,76.03,378.34,46.1,36.91,23.03,81.8,30.04,231.56,65.15,55.02,162.81,37.9,579.7,39.91,359.66,366.02,21.16,1493.95,1071.18,550.95,25.86,188.75,1184.09,264.41,30.32,79.72,82.51,29.43,21.69,274.07,796.16,312.04
2023-06-30,146.28,367.81,38.43,667.6,180.95,429.86,3098.38,116.56,57.0,19.39,206.34,21.53,22.34,66.13,100.29,99.36,35.98,32.28,110.49,7.63,31.81,86.56,41.11,112.48,18.75,52.0,52.68,38.54,81.92,18.59,150.07,168.43,46.55,44.4,69.93,22.64,90.46,85.62,84.75,9.93,24.39,26.8,75.33,378.0,46.47,37.6,22.98,80.96,30.29,239.01,65.97,58.37,159.61,38.44,577.86,41.05,359.48,372.22,21.75,1499.09,1075.05,555.56,26.24,190.08,1183.45,266.38,30.85,81.25,83.64,30.21,21.96,283.83,807.92,313.1
2023-07-03,146.11,370.13,38.96,643.94,162.85,414.34,3063.45,119.7,56.57,19.57,205.0,21.53,22.31,66.37,101.44,98.02,35.89,32.23,114.27,7.65,31.72,88.1,40.4,113.55,18.88,53.09,53.14,38.96,83.23,18.93,149.06,172.08,48.48,44.74,71.66,22.39,93.25,83.78,84.22,9.97,24.22,26.87,74.43,388.87,47.38,36.77,21.78,81.27,31.0,218.51,65.97,57.05,159.85,38.57,540.78,40.84,362.16,381.95,21.75,1512.23,1123.24,555.82,26.47,192.74,1211.52,266.38,30.73,81.96,85.46,30.36,22.07,285.69,818.44,313.52
2023-07-04,145.78,362.9,39.22,640.0,170.33,416.56,3159.83,120.13,58.5,20.07,208.62,22.9,22.74,66.48,105.14,98.7,36.85,31.93,118.05,7.69,31.75,92.88,41.04,115.82,19.04,53.6,52.44,39.72,83.86,19.36,151.32,177.26,51.5,44.42,71.56,22.37,93.28,88.7,83.71,10.05,24.22,27.34,74.25,389.38,46.77,36.34,21.48,80.16,30.37,217.64,65.15,56.53,161.53,38.57,539.16,41.26,359.03,381.95,21.92,1508.8,1138.3,555.94,26.24,194.45,1213.43,263.43,30.57,82.2,84.07,30.41,22.02,284.92,831.83,310.72
2023-07-05,148.47,369.86,40.68,647.19,166.02,407.85,3181.83,119.05,58.97,19.54,208.42,23.21,22.59,65.99,97.4,97.56,37.5,31.95,115.88,7.7,31.54,89.78,40.05,114.87,19.03,54.87,51.62,39.51,82.27,19.32,151.74,177.41,49.5,43.82,71.34,21.6,92.5,88.63,82.61,9.98,23.86,28.35,74.24,387.08,46.59,35.84,21.22,80.39,30.73,215.72,65.15,56.76,160.73,37.58,534.62,40.84,353.25,375.76,21.92,1495.38,1137.36,574.65,26.16,193.69,1183.45,259.99,30.28,81.14,83.49,30.26,22.02,280.43,819.06,309.47
2023-07-06,145.95,359.89,39.95,619.82,163.25,403.1,3111.97,119.8,59.21,19.3,198.48,21.7,22.44,65.43,95.5,96.47,35.8,31.38,115.65,7.69,31.29,90.35,39.52,113.47,18.83,53.55,50.8,38.99,81.32,19.18,151.05,171.63,47.04,42.9,71.01,21.6,91.87,88.95,82.02,9.92,23.68,28.03,73.03,377.74,46.14,36.23,20.96,79.57,29.81,210.24,64.74,56.18,156.89,37.04,528.24,40.67,349.69,374.43,21.75,1480.24,1119.37,558.51,26.01,191.79,1157.93,250.65,30.15,80.19,81.09,30.07,21.96,274.32,800.91,308.0
2023-07-07,145.53,361.12,39.48,621.44,163.43,408.17,3130.08,117.27,57.55,19.05,199.28,21.94,22.3,65.15,93.38,93.75,36.08,31.45,116.06,7.74,30.89,90.64,39.78,111.85,18.74,53.33,49.82,39.02,79.94,19.02,153.95,169.29,46.48,42.87,70.73,21.62,92.41,87.93,80.45,9.87,24.35,28.6,71.01,378.13,46.02,35.91,20.74,78.76,30.29,210.57,64.74,55.95,158.73,37.42,531.59,40.36,352.67,373.99,21.66,1485.95,1117.72,584.25,26.16,191.22,1136.24,250.65,29.86,80.55,80.4,30.02,21.96,268.55,794.53,304.58
2023-07-10,147.12,356.62,39.9,607.64,164.4,398.98,3079.62,115.36,56.74,19.12,199.59,21.85,22.16,65.92,93.79,95.6,35.34,31.17,116.28,7.72,31.29,90.16,39.16,119.02,18.69,53.58,49.18,38.8,81.39,19.2,152.21,173.94,46.22,42.78,71.23,21.59,93.32,87.91,83.71,9.85,24.98,29.08,71.01,375.31,45.29,35.56,20.84,79.44,29.96,207.39,64.74,56.18,157.77,37.52,536.78,39.94,354.5,383.28,21.75,1518.52,1144.22,564.53,26.09,193.12,1182.17,250.65,30.11,80.66,80.18,30.02,22.07,283.19,802.11,306.19
2023-07-11,146.45,357.16,40.16,607.41,161.97,398.98,3120.38,115.94,60.2,19.27,197.9,21.92,22.98,65.71,112.55,95.58,35.38,31.44,116.3,7.69,31.69,91.26,40.05,122.59,18.92,54.69,49.74,39.09,83.12,19.22,155.12,176.05,48.09,43.34,71.84,22.3,93.49,89.46,83.61,9.98,25.11,28.69,70.54,386.96,45.84,35.89,20.68,80.1,30.06,207.55,64.95,56.47,160.17,39.94,561.43,39.28,354.6,393.9,22.08,1529.37,1141.62,585.66,26.32,193.88,1186.64,256.55,30.07,80.9,82.8,30.12,22.13,285.76,806.78,307.79
2023-07-12,143.26,350.74,39.79,602.89,154.94,397.4,3089.97,114.94,57.35,19.12,196.3,21.51,22.56,64.42,108.86,94.14,35.0,30.91,113.75,7.65,31.14,91.06,40.54,120.91,18.6,53.67,48.32,38.82,81.16,19.0,159.99,173.46,47.62,42.77,70.78,21.84,93.41,87.75,83.96,9.8,24.71,27.79,69.93,376.14,45.16,35.47,20.37,77.55,29.74,203.88,63.72,54.96,159.85,39.27,559.92,38.87,350.07,387.26,21.83,1526.51,1127.89,576.7,25.86,192.17,1175.79,254.09,29.7,79.49,79.82,29.67,21.91,287.42,791.75,310.66
2023-07-13,143.58,346.1,39.74,604.86,153.33,401.52,3105.5,116.89,59.21,19.25,199.05,22.0,22.47,64.62,112.67,94.32,36.59,31.22,111.98,7.78,31.5,93.37,40.74,121.42,18.66,53.86,48.31,39.2,82.66,19.12,162.65,181.84,49.79,42.75,71.36,22.16,94.04,88.13,81.93,9.87,24.8,28.29,70.91,374.21,46.14,35.62,20.06,77.28,29.06,205.36,63.92,55.66,159.85,40.1,555.59,39.28,352.19,393.02,21.92,1553.37,1151.63,579.9,26.16,193.5,1233.85,260.48,30.19,80.66,79.82,29.82,21.97,295.39,822.43,313.57
2023-07-14,143.24,339.96,39.27,604.51,152.3,408.5,3073.8,115.96,58.83,18.96,193.14,21.75,22.71,63.83,111.82,94.62,35.2,30.03,111.12,7.75,30.94,97.39,39.68,122.08,18.69,53.2,47.28,39.0,80.93,19.0,164.9,178.05,49.36,42.54,72.03,21.88,91.44,89.7,78.46,9.78,24.57,26.91,70.96,374.49,49.96,35.76,19.81,76.7,28.68,203.55,63.92,55.77,158.73,38.85,553.32,38.97,350.75,395.67,21.83,1550.8,1142.09,574.77,26.16,191.98,1218.54,258.52,30.48,80.31,79.93,29.72,21.91,294.81,816.63,314.83
2023-07-17,143.93,340.51,39.37,614.37,163.03,394.85,3053.1,114.82,57.98,18.46,193.46,21.66,22.74,63.5,108.04,94.28,35.53,29.37,113.76,7.76,31.04,94.43,39.88,119.43,18.49,52.52,46.9,38.6,79.56,18.81,164.98,167.44,48.97,42.11,71.36,21.78,90.9,87.79,76.84,9.75,24.45,26.1,68.83,382.3,50.44,35.89,19.84,75.66,28.71,204.48,63.51,55.31,155.21,39.33,570.62,40.05,353.83,395.67,21.66,1555.08,1126.16,566.19,26.09,191.03,1219.18,257.53,30.32,81.14,78.51,29.87,22.13,292.63,802.11,312.9
2023-07-18,142.82,334.63,39.48,601.73,159.26,392.32,3053.1,114.96,57.27,18.47,194.2,21.66,22.6,63.59,106.6,94.1,35.54,28.85,113.94,7.86,30.67,95.2,39.31,119.45,18.68,53.71,46.6,38.78,79.77,18.79,164.8,169.12,48.52,42.12,71.43,21.84,91.38,87.81,74.63,9.71,24.17,25.69,67.26,374.71,49.91,35.61,19.46,75.99,28.42,200.7,63.72,55.43,155.61,39.78,565.11,39.32,348.82,384.61,21.75,1549.08,1127.73,567.47,26.09,191.03,1218.54,255.08,30.11,81.61,78.33,29.62,22.02,295.71,798.82,311.12
2023-07-19,142.22,332.86,39.43,603.23,157.44,393.58,3020.12,114.04,57.14,18.37,190.63,21.29,22.49,63.7,104.03,94.07,35.26,28.17,109.89,7.89,30.46,91.91,39.41,117.36,18.59,52.99,46.03,38.52,78.5,18.69,163.58,165.3,48.32,41.86,70.65,21.59,90.95,83.87,73.96,9.71,24.0,25.35,66.64,367.57,50.07,35.08,19.18,74.54,26.54,203.61,63.72,54.91,153.69,39.71,563.48,41.05,355.08,384.17,21.83,1542.23,1134.52,560.3,26.09,192.17,1221.09,253.11,30.19,81.02,77.67,29.62,22.02,294.62,793.02,310.72
2023-07-20,142.05,325.9,39.27,599.52,154.94,393.58,2972.9,113.01,54.9,18.13,189.93,20.89,22.23,62.92,91.39,93.18,34.68,27.41,107.8,7.88,30.37,93.5,37.44,117.04,18.48,51.86,45.4,38.44,76.98,18.61,165.79,164.47,48.63,42.05,70.04,21.6,91.49,87.17,71.79,9.72,23.7,25.36,66.8,371.25,52.14,35.38,19.05,74.02,25.2,199.82,63.51,54.68,155.78,39.81,563.59,41.16,354.21,382.4,21.75,1514.8,1124.5,553.38,26.09,190.84,1235.76,252.62,30.03,81.25,77.02,29.38,21.91,291.86,778.5,314.19
2023-07-21,142.99,330.27,39.53,602.42,154.15,397.39,2970.95,115.47,54.85,18.54,190.38,20.85,22.13,63.59,88.63,93.39,34.39,27.76,112.13,7.88,31.1,94.95,35.89,116.98,18.52,53.07,46.04,39.26,78.34,18.87,165.31,167.93,48.49,38.22,71.62,21.8,95.19,87.63,71.64,9.79,23.93,25.9,68.62,371.33,51.73,35.28,19.1,75.09,21.35,199.61,64.33,55.14,160.44,40.16,560.02,40.71,357.3,385.49,22.08,1527.94,1133.57,562.35,26.62,193.12,1267.66,254.09,30.15,82.43,77.46,29.57,21.97,298.47,800.97,313.22
2023-07-24,144.78,336.96,39.22,607.09,159.63,404.05,3058.93,115.49,54.65,18.84,184.9,21.11,22.62,63.76,86.97,92.82,33.92,28.39,110.28,7.85,30.57,91.36,35.95,115.66,18.8,53.19,45.93,39.79,81.38,19.06,160.95,166.79,49.83,36.11,72.12,21.93,94.66,87.83,70.8,9.9,23.68,26.57,68.58,373.2,51.59,35.59,20.21,73.98,22.07,199.22,64.54,56.01,162.93,40.16,564.89,40.74,362.11,389.03,22.5,1520.23,1130.1,568.63,26.78,195.78,1252.35,255.08,30.9,83.02,81.13,30.16,21.97,298.53,812.84,310.93
2023-07-25,145.29,336.27,39.64,607.56,153.33,404.05,3089.33,116.9,55.3,18.97,187.16,21.41,22.85,64.33,86.35,94.01,34.25,28.33,110.75,7.9,31.1,88.9,36.08,118.54,18.9,53.46,46.82,39.9,82.03,19.48,167.74,171.03,50.57,34.92,72.62,22.1,95.37,90.03,72.05,10.06,23.87,26.49,68.35,369.46,50.93,36.04,20.22,74.98,22.24,197.3,65.15,56.29,162.37,40.45,541.65,40.74,363.55,398.77,22.59,1537.94,1151.71,578.62,27.08,196.92,1267.66,258.52,30.98,83.49,83.27,30.31,22.19,299.82,827.61,313.82
2023-08-10,141.19,306.24,38.38,663.46,149.59,392.79,2580.91,106.03,49.44,19.65,178.25,22.0,21.8,63.34,101.41,91.64,33.83,26.73,95.35,7.83,31.24,86.51,41.54,115.64,17.86,59.84,45.86,39.37,92.98,18.81,169.42,193.52,43.2,34.05,73.94,20.9,98.3,90.14,70.5,9.83,21.99,23.88,58.74,321.31,39.7,34.04,18.61,70.04,20.27,184.1,65.77,54.39,154.82,40.7,566.29,38.9,320.8,379.3,26.03,1559.36,1102.02,508.29,27.47,186.47,1215.35,250.16,30.36,85.14,80.55,30.61,22.52,293.91,881.27,282.2
2023-08-11,141.36,301.46,38.96,661.71,145.21,388.19,2535.63,106.6,48.67,19.63,173.85,21.8,21.73,63.36,98.34,93.34,35.2,26.61,93.92,7.74,30.8,86.9,49.85,114.89,17.86,58.79,45.26,39.2,90.31,19.04,174.05,188.06,42.35,34.18,75.14,20.77,97.31,89.87,67.13,9.78,21.69,23.85,59.25,306.8,40.49,33.8,18.32,69.06,20.26,183.27,65.97,54.68,154.82,41.69,558.08,38.66,319.65,377.08,25.36,1553.94,1081.2,505.09,27.62,184.57,1184.73,250.65,30.77,86.32,84.29,30.75,22.57,287.36,870.92,278.12
2023-08-14,141.28,304.73,39.27,669.53,153.88,390.73,2627.48,105.48,47.7,19.14,175.53,21.64,21.75,61.77,97.54,90.41,33.09,26.83,93.95,7.81,30.26,83.15,47.81,110.94,17.89,57.53,45.73,39.23,88.88,19.44,179.54,184.07,42.33,34.3,74.9,23.57,96.57,91.37,66.16,9.78,21.6,23.72,59.09,311.81,40.33,33.52,18.59,69.84,20.17,184.86,66.59,53.92,153.61,45.86,575.16,38.94,327.35,380.62,25.19,1546.8,1089.56,515.85,27.62,185.52,1178.98,243.28,32.22,84.9,83.71,30.85,22.79,286.85,856.65,281.58
2023-08-15,141.45,307.06,39.58,671.04,157.8,391.84,2619.72,105.17,46.32,18.94,172.62,21.68,21.89,61.39,97.33,89.43,32.69,26.97,94.3,7.83,30.16,84.12,45.42,110.71,18.04,57.02,45.73,39.39,84.72,19.42,178.67,183.08,42.39,33.76,73.71,23.55,97.09,90.67,64.22,9.85,21.81,23.55,59.8,307.96,40.04,33.46,18.68,70.33,20.22,192.97,67.2,54.33,152.41,48.7,574.94,38.49,328.8,376.64,25.11,1539.94,1082.14,511.75,27.93,184.38,1165.59,246.72,32.09,85.73,83.67,31.1,22.9,283.44,838.72,279.82
2023-08-16,141.79,309.65,39.9,673.38,145.7,391.68,2652.71,104.04,45.27,18.87,173.85,21.48,21.82,63.05,99.27,92.89,32.47,27.29,92.36,7.79,30.25,83.48,41.26,106.68,18.32,56.27,44.82,39.68,82.22,19.16,179.08,177.91,41.99,33.37,75.42,22.61,97.5,89.79,61.78,9.79,21.72,23.7,60.08,303.65,39.76,33.68,18.49,68.49,20.04,187.6,66.79,54.1,149.36,45.38,574.94,38.49,329.66,373.1,25.02,1529.37,1078.04,501.37,27.7,183.62,1152.83,242.79,32.8,83.73,82.55,33.01,22.62,286.46,827.23,283.81
2023-08-17,141.02,310.88,39.58,680.38,149.8,395.17,2624.25,104.93,45.89,19.03,174.13,21.48,22.25,62.06,100.06,90.68,31.57,26.83,93.65,7.82,29.81,82.08,38.27,106.6,17.93,56.88,45.15,39.45,82.27,18.91,177.8,174.45,42.46,34.03,73.94,21.91,99.23,94.53,61.14,9.81,21.67,23.81,60.23,302.4,40.53,33.92,18.41,68.91,20.46,185.85,66.59,53.81,147.83,44.33,567.92,38.21,330.14,366.9,24.6,1521.66,1110.54,493.43,27.54,183.43,1172.6,243.77,32.18,82.67,82.58,32.33,22.68,290.06,826.73,285.64
